dayofweek,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
1,12,4,0,1,1,12.3,13.635,61,22.0028,141
1,13,4,0,1,1,13.94,15.15,49,22.0028,142
1,14,4,0,1,1,14.76,17.425,46,15.0013,137
1,15,4,0,1,1,15.58,19.695,46,11.0014,159
1,16,4,0,1,1,16.4,20.455,40,16.9979,208
1,17,4,0,1,1,15.58,19.695,46,12.998,378
1,18,4,0,1,1,14.76,17.425,50,12.998,354
1,19,4,0,1,2,14.76,17.425,53,11.0014,251
1,20,4,0,1,1,16.4,20.455,40,11.0014,206
1,21,4,0,1,2,14.76,17.425,53,8.9981,127
1,22,4,0,1,2,14.76,17.425,57,11.0014,107
1,23,4,0,1,1,14.76,17.425,53,11.0014,60
7,0,1,0,0,1,14.76,18.94,66,0,48
7,1,1,0,0,1,14.76,17.425,66,8.9981,93
7,2,1,0,0,1,13.12,17.425,76,0,75
7,3,1,0,0,1,12.3,16.665,81,0,52
7,4,1,0,0,1,11.48,15.15,81,6.0032,8
7,5,1,0,0,1,11.48,14.395,81,7.0015,5
7,6,1,0,0,1,10.66,13.635,93,8.9981,2
7,7,1,0,0,1,10.66,12.88,93,11.0014,7
7,8,1,0,0,1,10.66,13.635,87,7.0015,14
7,9,1,0,0,1,10.66,13.635,93,7.0015,40
7,10,1,0,0,1,12.3,15.91,81,7.0015,70
7,11,1,0,0,1,13.94,16.665,76,8.9981,138
7,12,1,0,0,1,16.4,20.455,62,19.0012,201
7,13,1,0,0,1,17.22,21.21,58,19.0012,223
7,14,1,0,0,1,18.04,21.97,54,19.9995,267
7,15,1,0,0,1,18.86,22.725,51,19.9995,265
7,16,1,0,0,2,18.04,21.97,54,19.9995,215
7,17,1,0,0,2,19.68,23.485,48,11.0014,111
7,18,1,0,0,3,18.86,22.725,59,16.9979,106
7,19,1,0,0,3,17.22,21.21,67,26.0027,105
7,20,1,0,0,2,18.04,21.97,62,19.9995,83
7,21,1,0,0,2,18.04,21.97,67,16.9979,71
7,22,1,0,0,1,18.86,22.725,55,27.9993,66
7,23,1,0,0,1,18.04,21.97,51,19.9995,29
1,0,1,1,0,1,16.4,20.455,40,31.0009,39
1,1,1,1,0,1,14.76,16.665,43,27.9993,12
1,2,1,1,0,1,14.76,15.91,34,30.0026,7
1,4,1,1,0,1,11.48,12.88,45,22.0028,4
1,5,1,1,0,1,11.48,12.88,45,22.0028,4
1,6,1,1,0,1,10.66,11.365,41,26.0027,14
1,7,1,1,0,1,9.84,10.605,32,26.0027,16
1,8,1,1,0,1,9.84,11.365,35,16.9979,53
1,9,1,1,0,1,9.84,12.88,35,0,68
1,10,1,1,0,1,10.66,12.12,35,19.0012,109
1,11,1,1,0,1,10.66,10.605,35,32.9975,175
1,12,1,1,0,1,11.48,13.635,36,16.9979,202
1,13,1,1,0,1,12.3,13.635,36,19.9995,176
1,14,1,1,0,1,12.3,13.635,36,27.9993,151
1,15,1,1,0,1,11.48,12.12,38,30.0026,168
1,16,1,1,0,1,10.66,11.365,35,27.9993,154
1,17,1,1,0,1,10.66,11.365,35,26.0027,153
1,18,1,1,0,1,10.66,12.12,33,16.9979,126
1,19,1,1,0,1,9.84,11.365,38,15.0013,93
1,20,1,1,0,1,9.84,11.365,41,15.0013,88
1,21,1,1,0,2,9.84,10.605,41,22.0028,66
1,22,1,1,0,2,9.02,10.605,44,19.0012,39
1,23,1,1,0,1,9.02,10.605,44,16.9979,34
2,0,1,0,1,1,8.2,9.85,51,16.9979,13
2,1,1,0,1,1,7.38,9.09,55,15.0013,6
2,2,1,0,1,1,7.38,8.335,51,16.9979,3
2,3,1,0,1,1,6.56,6.82,55,19.0012,2
2,4,1,0,1,1,6.56,7.575,55,16.9979,5
2,5,1,0,1,1,5.74,6.82,54,12.998,12
2,6,1,0,1,1,5.74,6.06,59,19.0012,85
2,7,1,0,1,1,5.74,6.06,59,16.9979,170
2,8,1,0,1,1,6.56,6.82,55,19.0012,354
2,9,1,0,1,1,6.56,6.82,50,19.0012,153
2,10,1,0,1,1,6.56,6.06,47,31.0009,60
2,11,1,0,1,1,7.38,6.82,37,35.0008,75
2,12,1,0,1,1,7.38,6.82,37,35.0008,74
2,13,1,0,1,1,7.38,6.06,34,43.9989,73
2,14,1,0,1,1,6.56,6.06,43,35.0008,79
2,15,1,0,1,1,6.56,6.06,37,27.9993,77
2,16,1,0,1,1,5.74,4.545,39,39.0007,136
2,17,1,0,1,1,5.74,5.305,26,31.0009,245
2,18,1,0,1,1,5.74,4.545,26,35.0008,224
2,19,1,0,1,1,4.92,4.545,28,27.9993,156
2,20,1,0,1,1,4.92,6.06,33,16.9979,115
2,21,1,0,1,1,4.1,5.305,36,15.0013,68
2,22,1,0,1,1,4.1,5.305,46,16.9979,33
2,23,1,0,1,1,4.1,3.79,46,26.0027,18
3,0,1,0,1,1,3.28,3.03,42,22.0028,9
3,1,1,0,1,1,1.64,1.515,38,19.9995,3
3,2,1,0,1,1,0.82,0.76,34,19.0012,1
3,3,1,0,1,1,0.82,0.76,34,19.0012,1
3,4,1,0,1,1,0.82,2.275,41,12.998,2
3,5,1,0,1,1,0.82,2.275,41,12.998,14
3,6,1,0,1,1,0.82,2.275,41,11.0014,59
3,7,1,0,1,1,0.82,2.275,44,12.998,152
3,8,1,0,1,1,0.82,3.03,44,8.9981,315
3,9,1,0,1,1,1.64,3.03,45,8.9981,180
3,10,1,0,1,1,2.46,5.305,45,0,64
3,11,1,0,1,2,3.28,6.06,42,6.0032,46
3,12,1,0,1,2,4.1,5.305,46,12.998,84
3,13,1,0,1,2,5.74,6.06,43,16.9979,91
3,14,1,0,1,2,5.74,6.06,46,16.9979,75
3,15,1,0,1,2,7.38,7.575,37,22.0028,90
3,16,1,0,1,2,7.38,8.335,40,19.0012,131
3,17,1,0,1,2,8.2,9.85,40,12.998,281
3,18,1,0,1,2,8.2,10.605,37,8.9981,289
3,19,1,0,1,2,8.2,11.365,40,7.0015,184
3,20,1,0,1,2,8.2,9.85,40,12.998,123
3,21,1,0,1,2,8.2,12.88,44,0,90
3,22,1,0,1,2,8.2,11.365,47,6.0032,52
3,23,1,0,1,2,8.2,11.365,44,7.0015,32
4,0,1,0,1,2,9.02,11.365,47,12.998,14
4,1,1,0,1,1,8.2,11.365,51,6.0032,5
4,2,1,0,1,1,8.2,11.365,51,6.0032,4
4,3,1,0,1,1,8.2,12.88,61,0,4
4,4,1,0,1,2,8.2,11.365,59,6.0032,5
4,5,1,0,1,2,8.2,11.365,59,6.0032,26
4,6,1,0,1,2,8.2,10.605,75,8.9981,78
4,7,1,0,1,2,8.2,11.365,69,6.0032,215
4,8,1,0,1,2,8.2,12.88,75,0,388
4,9,1,0,1,2,9.02,13.635,69,0,227
4,10,1,0,1,2,9.84,12.88,52,6.0032,86
4,11,1,0,1,1,12.3,16.665,49,0,84
4,12,1,0,1,1,12.3,14.395,49,16.9979,120
4,13,1,0,1,1,13.94,15.15,42,19.9995,118
4,14,1,0,1,1,13.94,15.91,39,19.0012,117
4,15,1,0,1,1,14.76,16.665,34,19.0012,119
4,16,1,0,1,1,14.76,16.665,34,19.0012,197
4,17,1,0,1,2,14.76,17.425,34,12.998,412
4,18,1,0,1,1,13.94,16.665,36,11.0014,383
4,19,1,0,1,1,13.94,17.425,34,6.0032,265
4,20,1,0,1,1,12.3,16.665,49,0,177
4,21,1,0,1,1,10.66,13.635,60,8.9981,97
4,22,1,0,1,1,10.66,12.88,60,11.0014,71
4,23,1,0,1,1,9.84,12.88,70,7.0015,60
5,0,1,0,1,1,9.02,12.88,75,6.0032,25
5,1,1,0,1,1,9.02,13.635,75,0,8
5,2,1,0,1,1,9.02,11.365,69,11.0014,5
5,3,1,0,1,1,9.02,12.12,69,7.0015,4
5,4,1,0,1,1,9.02,11.365,69,8.9981,3
5,5,1,0,1,2,8.2,10.605,80,8.9981,13
5,6,1,0,1,2,9.02,12.12,73,7.0015,70
5,7,1,0,1,2,9.84,14.395,65,0,205
5,8,1,0,1,1,9.84,12.12,70,8.9981,447
5,9,1,0,1,1,9.84,12.12,70,11.0014,241
5,10,1,0,1,1,10.66,12.88,65,12.998,116
5,11,1,0,1,1,12.3,15.15,56,11.0014,138
5,12,1,0,1,1,14.76,16.665,50,16.9979,191
5,13,1,0,1,1,16.4,20.455,43,19.0012,204
5,14,1,0,1,1,18.86,22.725,36,12.998,178
5,15,1,0,1,1,21.32,25,27,16.9979,222
5,16,1,0,1,1,21.32,25,27,19.0012,294
5,17,1,0,1,1,18.86,22.725,36,15.0013,476
5,18,1,0,1,1,20.5,24.24,29,16.9979,419
5,19,1,0,1,1,18.86,22.725,33,19.0012,272
5,20,1,0,1,1,17.22,21.21,41,12.998,177
5,21,1,0,1,1,16.4,20.455,43,15.0013,154
5,22,1,0,1,1,14.76,17.425,50,12.998,135
5,23,1,0,1,1,14.76,18.94,50,0,101
6,0,1,0,0,1,14.76,17.425,50,11.0014,79
6,1,1,0,0,1,15.58,19.695,46,11.0014,62
6,2,1,0,0,1,14.76,18.18,50,7.0015,38
6,3,1,0,0,1,13.12,16.665,57,7.0015,20
6,4,1,0,0,1,13.12,16.665,57,6.0032,10
6,5,1,0,0,1,10.66,13.635,75,7.0015,9
6,6,1,0,0,1,10.66,13.635,75,7.0015,7
6,7,1,0,0,1,9.02,11.365,87,12.998,20
6,8,1,0,0,1,9.84,12.88,75,7.0015,64
6,9,1,0,0,1,9.02,11.365,80,8.9981,130
6,10,1,0,0,1,11.48,15.15,75,6.0032,203
6,11,1,0,0,1,13.94,15.91,57,15.0013,324
6,12,1,0,0,1,16.4,20.455,43,15.0013,376
6,13,1,0,0,1,18.04,21.97,44,12.998,445
6,14,1,0,0,1,20.5,24.24,42,19.0012,512
6,15,1,0,0,1,23.78,27.275,37,19.9995,449
6,16,1,0,0,2,22.96,26.515,37,19.0012,401
6,17,1,0,0,2,22.14,25.76,43,8.9981,322
6,18,1,0,0,1,22.14,25.76,45,8.9981,297
6,19,1,0,0,1,21.32,25,42,7.0015,215
6,20,1,0,0,1,20.5,24.24,39,16.9979,170
6,21,1,0,0,1,18.04,21.97,44,15.0013,140
6,22,1,0,0,1,18.04,21.97,38,16.9979,109
6,23,1,0,0,1,17.22,21.21,38,15.0013,119
7,0,1,0,0,1,15.58,19.695,40,19.0012,91
7,1,1,0,0,1,13.94,16.665,42,12.998,72
7,2,1,0,0,1,14.76,16.665,37,19.0012,67
7,3,1,0,0,1,13.94,16.665,42,8.9981,32
7,4,1,0,0,1,13.12,15.15,49,16.9979,6
7,5,1,0,0,2,13.12,16.665,49,7.0015,2
7,6,1,0,0,2,12.3,16.665,52,0,2
7,7,1,0,0,2,12.3,16.665,52,0,24
7,8,1,0,0,1,12.3,15.15,52,8.9981,57
7,9,1,0,0,1,13.12,16.665,53,8.9981,125
7,10,1,0,0,1,13.94,16.665,49,11.0014,208
7,11,1,0,0,1,14.76,17.425,46,15.0013,256
7,12,1,0,0,1,15.58,19.695,43,15.0013,351
7,13,1,0,0,1,16.4,20.455,37,19.9995,343
7,14,1,0,0,1,16.4,20.455,40,12.998,328
7,15,1,0,0,1,16.4,20.455,37,19.0012,330
7,16,1,0,0,1,16.4,20.455,37,19.9995,314
7,17,1,0,0,1,15.58,19.695,40,15.0013,219
7,18,1,0,0,1,13.94,15.91,46,15.0013,181
7,19,1,0,0,1,13.12,15.91,49,12.998,112
7,20,1,0,0,1,12.3,15.15,52,11.0014,126
7,21,1,0,0,1,11.48,13.635,56,15.0013,91
7,22,1,0,0,1,10.66,13.635,60,7.0015,58
7,23,1,0,0,1,10.66,12.12,56,16.9979,30
1,0,1,0,1,1,9.84,11.365,60,15.0013,15
1,1,1,0,1,1,9.84,12.12,60,8.9981,5
1,2,1,0,1,1,9.84,12.12,56,8.9981,5
1,3,1,0,1,1,9.84,12.12,52,11.0014,3
1,4,1,0,1,1,9.02,12.12,64,7.0015,4
1,5,1,0,1,2,8.2,11.365,64,6.0032,21
1,6,1,0,1,2,9.02,11.365,60,8.9981,88
1,7,1,0,1,2,9.02,12.12,60,7.0015,240
1,8,1,0,1,2,9.02,12.88,55,6.0032,420
1,9,1,0,1,2,9.02,13.635,64,0,197
1,10,1,0,1,1,9.84,14.395,60,0,108
1,11,1,0,1,2,10.66,14.395,56,6.0032,88
1,12,1,0,1,2,10.66,13.635,56,7.0015,103
1,13,1,0,1,2,10.66,13.635,56,7.0015,80
1,14,1,0,1,3,9.02,11.365,75,11.0014,50
1,15,1,0,1,3,9.02,11.365,75,11.0014,69
1,16,1,0,1,3,9.02,12.88,87,6.0032,49
1,17,1,0,1,3,9.02,13.635,87,0,152
1,18,1,0,1,4,8.2,11.365,86,6.0032,164
1,19,1,0,1,3,8.2,11.365,93,6.0032,190
1,20,1,0,1,2,8.2,11.365,86,6.0032,132
1,21,1,0,1,2,8.2,12.88,93,0,79
1,22,1,0,1,2,8.2,11.365,92,7.0015,62
1,23,1,0,1,2,9.02,12.12,87,7.0015,52
2,0,1,0,1,2,9.02,12.12,87,7.0015,14
2,1,1,0,1,2,9.02,12.12,93,7.0015,5
2,2,1,0,1,2,9.02,11.365,87,11.0014,4
2,4,1,0,1,2,8.2,10.605,86,11.0014,4
2,5,1,0,1,1,16.4,20.455,47,15.0013,23
2,6,1,0,1,2,7.38,9.09,93,12.998,79
2,7,1,0,1,2,7.38,9.85,93,11.0014,222
2,8,1,0,1,2,7.38,9.85,93,11.0014,471
2,9,1,0,1,2,7.38,9.85,93,11.0014,195
2,10,1,0,1,2,7.38,9.85,93,11.0014,83
2,11,1,0,1,1,17.22,21.21,38,19.9995,101
2,12,1,0,1,1,17.22,21.21,38,19.9995,140
2,13,1,0,1,1,17.22,21.21,38,19.9995,178
2,14,1,0,1,1,17.22,21.21,38,19.9995,106
2,15,1,0,1,1,17.22,21.21,38,19.9995,136
2,16,1,0,1,1,17.22,21.21,38,23.9994,240
2,17,1,0,1,1,17.22,21.21,38,16.9979,460
2,18,1,0,1,1,16.4,20.455,40,7.0015,385
2,19,1,0,1,1,15.58,19.695,46,7.0015,281
2,20,1,0,1,1,13.94,17.425,53,7.0015,200
2,21,1,0,1,1,13.12,16.665,66,6.0032,116
2,22,1,0,1,1,12.3,15.15,70,6.0032,114
2,23,1,0,1,1,10.66,13.635,81,7.0015,41
3,0,1,0,1,1,10.66,15.15,81,0,28
3,1,1,0,1,1,9.84,12.88,87,6.0032,7
3,2,1,0,1,1,8.2,10.605,85,11.0014,5
3,3,1,0,1,1,9.02,13.635,80,0,4
3,4,1,0,1,1,8.2,10.605,80,8.9981,2
3,5,1,0,1,1,8.2,10.605,80,8.9981,22
3,6,1,0,1,1,8.2,10.605,86,8.9981,74
3,7,1,0,1,1,8.2,10.605,80,8.9981,256
3,8,1,0,1,1,8.2,11.365,82,7.0015,499
3,9,1,0,1,2,8.2,10.605,86,8.9981,225
3,10,1,0,1,2,9.84,12.12,87,8.9981,97
3,11,1,0,1,2,10.66,14.395,87,6.0032,99
3,12,1,0,1,3,12.3,16.665,81,0,55
3,13,1,0,1,3,13.12,17.425,76,0,65
3,14,1,0,1,3,13.12,16.665,81,7.0015,73
3,15,1,0,1,2,13.94,17.425,87,6.0032,79
3,16,1,0,1,2,13.94,15.91,87,16.9979,118
3,17,1,0,1,3,13.94,15.91,87,15.0013,134
3,18,1,0,1,3,13.94,16.665,87,12.998,98
3,19,1,0,1,3,13.12,15.15,93,15.0013,93
3,20,1,0,1,3,13.12,15.91,93,11.0014,57
3,21,1,0,1,3,13.94,15.91,87,15.0013,29
3,22,1,0,1,3,13.94,16.665,87,12.998,49
3,23,1,0,1,3,13.94,15.91,87,15.0013,9
4,0,1,0,1,3,13.94,16.665,93,12.998,3
4,1,1,0,1,3,14.76,17.425,93,12.998,3
4,2,1,0,1,3,14.76,17.425,93,16.9979,2
4,3,1,0,1,3,14.76,17.425,93,16.9979,3
4,4,1,0,1,3,14.76,17.425,93,12.998,2
4,5,1,0,1,3,13.94,17.425,93,6.0032,16
4,6,1,0,1,3,14.76,17.425,93,8.9981,89
4,7,1,0,1,2,13.94,15.91,87,19.0012,220
4,8,1,0,1,1,13.12,15.91,81,12.998,508
4,9,1,0,1,1,13.12,16.665,81,7.0015,230
4,10,1,0,1,1,13.94,17.425,81,7.0015,90
4,11,1,0,1,2,13.94,17.425,81,7.0015,119
4,12,1,0,1,2,13.94,17.425,81,7.0015,144
4,13,1,0,1,1,17.22,21.21,77,11.0014,183
4,14,1,0,1,1,17.22,21.21,77,11.0014,156
4,15,1,0,1,1,18.04,21.97,72,8.9981,188
4,16,1,0,1,1,18.86,22.725,67,12.998,281
4,17,1,0,1,1,18.86,22.725,63,11.0014,495
4,18,1,0,1,1,18.04,21.97,67,12.998,421
4,19,1,0,1,2,17.22,21.21,71,11.0014,330
4,20,1,0,1,2,17.22,21.21,71,12.998,240
4,21,1,0,1,1,18.04,21.97,67,8.9981,174
4,22,1,0,1,1,15.58,19.695,76,19.9995,133
4,23,1,0,1,1,16.4,20.455,76,22.0028,67
5,0,1,0,1,2,16.4,20.455,71,19.0012,42
5,1,1,0,1,2,15.58,19.695,76,19.9995,12
5,2,1,0,1,1,16.4,20.455,76,23.9994,14
5,3,1,0,1,1,14.76,16.665,87,16.9979,7
5,4,1,0,1,3,13.12,14.395,70,32.9975,3
5,5,1,0,1,2,12.3,12.12,70,36.9974,21
5,6,1,0,1,2,10.66,12.88,75,15.0013,73
5,7,1,0,1,1,10.66,12.88,60,15.0013,177
5,8,1,0,1,1,9.84,10.605,52,23.9994,419
5,9,1,0,1,1,9.02,9.85,47,26.0027,214
5,10,1,0,1,1,9.84,9.85,44,30.0026,103
5,11,1,0,1,1,9.84,9.09,38,40.9973,114
5,12,1,0,1,1,9.84,9.85,38,32.9975,154
5,13,1,0,1,1,10.66,10.605,33,35.0008,154
5,14,1,0,1,1,10.66,10.605,33,36.9974,129
5,15,1,0,1,1,10.66,10.605,33,39.0007,138
5,16,1,0,1,1,11.48,12.12,30,31.0009,233
5,17,1,0,1,1,11.48,12.12,33,27.9993,332
5,18,1,0,1,1,10.66,11.365,38,19.9995,301
5,19,1,0,1,1,10.66,12.12,38,19.0012,206
5,20,1,0,1,1,9.84,12.12,41,11.0014,136
5,21,1,0,1,1,9.84,10.605,41,19.0012,102
5,22,1,0,1,1,8.2,9.09,47,22.0028,65
5,23,1,0,1,1,7.38,9.09,47,12.998,65
6,0,1,0,0,1,6.56,9.09,47,7.0015,44
6,1,1,0,0,1,6.56,7.575,47,12.998,50
6,2,1,0,0,1,6.56,8.335,47,11.0014,38
6,3,1,0,0,1,5.74,8.335,54,7.0015,20
6,4,1,0,0,1,5.74,7.575,50,8.9981,3
6,5,1,0,0,1,5.74,7.575,50,8.9981,4
6,6,1,0,0,1,5.74,7.575,50,0,5
6,7,1,0,0,1,5.74,7.575,50,8.9981,24
6,8,1,0,0,1,4.92,7.575,54,7.0015,92
6,9,1,0,0,1,5.74,8.335,50,7.0015,81
6,10,1,0,0,1,6.56,11.365,47,0,149
6,11,1,0,0,1,8.2,9.85,40,12.998,178
6,12,1,0,0,1,9.02,10.605,41,16.9979,219
6,13,1,0,0,1,9.02,10.605,44,19.0012,220
6,14,1,0,0,1,9.84,10.605,41,19.9995,231
6,15,1,0,0,1,9.84,10.605,38,19.9995,226
6,16,1,0,0,1,9.84,11.365,38,15.0013,206
6,17,1,0,0,1,9.84,11.365,41,16.9979,144
6,18,1,0,0,1,9.02,11.365,41,12.998,143
6,19,1,0,0,1,8.2,9.85,47,15.0013,102
6,20,1,0,0,1,8.2,9.85,44,16.9979,103
6,21,1,0,0,1,7.38,8.335,43,16.9979,69
6,22,1,0,0,1,6.56,6.82,47,23.9994,66
6,23,1,0,0,1,6.56,7.575,47,15.0013,76
7,0,1,0,0,1,6.56,6.82,47,22.0028,59
7,1,1,0,0,2,6.56,6.82,47,19.9995,42
7,2,1,0,0,2,6.56,6.82,47,19.0012,43
7,3,1,0,0,2,6.56,6.82,48,26.0027,25
7,4,1,0,0,2,6.56,6.82,47,26.0027,6
7,5,1,0,0,2,6.56,6.82,47,22.0028,5
7,6,1,0,0,2,5.74,6.06,50,19.0012,8
7,7,1,0,0,1,4.92,6.06,54,19.0012,17
7,8,1,0,0,1,4.92,6.06,54,15.0013,36
7,9,1,0,0,1,4.92,6.82,54,12.998,90
7,10,1,0,0,1,5.74,6.06,54,19.0012,126
7,11,1,0,0,1,6.56,7.575,47,15.0013,165
7,12,1,0,0,1,7.38,8.335,40,19.9995,234
7,13,1,0,0,1,8.2,9.09,34,19.0012,224
7,14,1,0,0,1,8.2,9.09,32,23.9994,188
7,15,1,0,0,1,9.02,11.365,27,12.998,206
7,16,1,0,0,1,9.02,10.605,29,19.9995,205
7,17,1,0,0,1,9.02,10.605,25,16.9979,146
7,18,1,0,0,1,7.38,9.09,29,15.0013,120
7,19,1,0,0,1,6.56,8.335,37,11.0014,110
7,20,1,0,0,1,6.56,9.09,37,7.0015,95
7,21,1,0,0,1,6.56,8.335,40,11.0014,72
7,22,1,0,0,1,7.38,10.605,37,6.0032,60
7,23,1,0,0,1,6.56,9.85,43,6.0032,29
1,0,1,1,0,1,5.74,7.575,46,8.9981,25
1,1,1,1,0,1,5.74,8.335,43,7.0015,20
1,2,1,1,0,1,5.74,10.605,46,0,17
1,3,1,1,0,1,4.92,9.85,50,0,3
1,4,1,1,0,1,4.92,7.575,58,7.0015,8
1,5,1,1,0,1,4.92,8.335,54,6.0032,6
1,6,1,1,0,1,4.1,6.82,54,6.0032,13
1,7,1,1,0,1,4.1,6.82,54,7.0015,33
1,8,1,1,0,1,4.1,6.06,58,11.0014,78
1,9,1,1,0,1,4.1,6.06,58,11.0014,96
1,10,1,1,0,2,5.74,6.82,59,12.998,126
1,11,1,1,0,1,6.56,7.575,59,16.9979,179
1,12,1,1,0,1,8.2,9.09,55,22.0028,185
1,13,1,1,0,2,9.84,9.85,41,27.9993,228
1,14,1,1,0,1,9.84,10.605,44,26.0027,181
1,15,1,1,0,1,10.66,10.605,44,30.0026,192
1,16,1,1,0,1,10.66,11.365,44,23.9994,180
1,17,1,1,0,1,10.66,11.365,48,22.0028,193
1,18,1,1,0,1,10.66,11.365,52,22.0028,181
1,19,1,1,0,1,10.66,12.12,56,19.0012,144
1,20,1,1,0,1,10.66,12.12,60,19.0012,90
1,21,1,1,0,1,11.48,12.88,52,22.0028,49
1,22,1,1,0,2,12.3,13.635,49,23.9994,43
1,23,1,1,0,3,10.66,11.365,70,19.9995,28
2,0,1,0,1,2,10.66,11.365,70,22.0028,12
2,1,1,0,1,2,11.48,12.88,65,23.9994,2
2,2,1,0,1,3,11.48,13.635,75,16.9979,12
2,4,1,0,1,3,13.12,15.15,66,22.0028,2
2,5,1,0,1,3,13.12,15.15,66,22.0028,13
2,6,1,0,1,3,12.3,14.395,75,16.9979,57
2,7,1,0,1,3,12.3,14.395,81,15.0013,126
2,8,1,0,1,3,12.3,14.395,81,19.0012,93
2,9,1,0,1,3,13.12,15.15,81,16.9979,68
2,10,1,0,1,3,12.3,14.395,87,16.9979,62
2,11,1,0,1,2,13.94,17.425,87,7.0015,75
2,12,1,0,1,2,13.12,15.15,87,19.0012,86
2,13,1,0,1,2,15.58,19.695,76,22.0028,103
2,14,1,0,1,1,18.04,21.97,62,32.9975,132
2,15,1,0,1,1,18.04,21.97,62,32.9975,129
2,16,1,0,1,1,18.86,22.725,63,36.9974,219
2,17,1,0,1,1,18.86,22.725,63,30.0026,462
2,18,1,0,1,1,18.86,22.725,63,30.0026,463
2,19,1,0,1,1,18.86,22.725,63,27.9993,308
2,20,1,0,1,1,18.86,22.725,63,23.9994,180
2,21,1,0,1,1,18.86,22.725,67,31.0009,180
2,22,1,0,1,1,18.86,22.725,72,26.0027,90
2,23,1,0,1,1,18.86,22.725,72,26.0027,61
3,0,1,0,1,2,18.86,22.725,77,22.0028,17
3,1,1,0,1,2,18.86,22.725,77,22.0028,10
3,2,1,0,1,2,18.04,21.97,51,32.9975,2
3,3,1,0,1,2,18.04,21.97,51,32.9975,4
3,4,1,0,1,1,13.94,14.395,46,35.0008,1
3,5,1,0,1,1,13.94,14.395,46,35.0008,29
3,6,1,0,1,1,13.94,14.395,36,35.0008,88
3,7,1,0,1,1,13.12,14.395,42,23.9994,263
3,8,1,0,1,1,12.3,13.635,52,27.9993,489
3,9,1,0,1,1,11.48,12.88,52,22.0028,202
3,10,1,0,1,1,12.3,13.635,42,31.0009,93
3,11,1,0,1,1,12.3,13.635,42,26.0027,114
3,12,1,0,1,1,12.3,12.88,39,32.9975,161
3,13,1,0,1,1,12.3,13.635,42,31.0009,130
3,14,1,0,1,1,12.3,13.635,33,26.0027,105
3,15,1,0,1,1,12.3,12.88,33,35.0008,130
3,16,1,0,1,1,11.48,11.365,30,35.0008,176
3,17,1,0,1,1,10.66,10.605,33,30.0026,346
3,18,1,0,1,1,9.84,10.605,32,23.9994,355
3,19,1,0,1,1,9.02,9.85,37,26.0027,256
3,20,1,0,1,1,9.02,10.605,37,16.9979,165
3,21,1,0,1,1,8.2,8.335,40,27.9993,124
3,22,1,0,1,1,7.38,8.335,47,16.9979,78
3,23,1,0,1,1,6.56,6.82,47,19.9995,38
4,0,1,0,1,1,5.74,6.82,50,12.998,16
4,1,1,0,1,1,5.74,7.575,50,11.0014,5
4,2,1,0,1,1,5.74,7.575,50,8.9981,3
4,3,1,0,1,1,4.92,7.575,54,7.0015,4
4,4,1,0,1,1,4.92,7.575,54,7.0015,1
4,5,1,0,1,1,4.92,6.06,55,16.9979,19
4,6,1,0,1,1,4.92,6.82,54,11.0014,86
4,7,1,0,1,1,4.92,8.335,54,6.0032,206
4,8,1,0,1,1,4.92,7.575,54,7.0015,423
4,9,1,0,1,1,4.92,9.85,54,0,210
4,10,1,0,1,1,5.74,10.605,59,0,108
4,11,1,0,1,1,6.56,8.335,55,11.0014,99
4,12,1,0,1,1,8.2,9.85,51,12.998,111
4,13,1,0,1,1,9.02,10.605,47,19.0012,124
4,14,1,0,1,1,9.84,11.365,44,12.998,119
4,15,1,0,1,1,10.66,11.365,44,19.9995,127
4,16,1,0,1,1,10.66,11.365,41,22.0028,193
4,17,1,0,1,2,10.66,11.365,44,22.0028,385
4,18,1,0,1,2,10.66,11.365,44,22.0028,361
4,19,1,0,1,2,10.66,11.365,48,19.9995,234
4,20,1,0,1,1,10.66,10.605,52,30.0026,191
4,21,1,0,1,1,10.66,11.365,44,23.9994,121
4,22,1,0,1,2,10.66,11.365,44,27.9993,90
4,23,1,0,1,1,10.66,11.365,48,22.0028,56
3,0,1,0,1,1,18.04,21.97,38,19.0012,31
3,1,1,0,1,1,18.04,21.97,41,19.0012,4
3,2,1,0,1,1,18.04,21.97,44,19.0012,7
3,3,1,0,1,1,18.04,21.97,44,12.998,3
3,4,1,0,1,1,16.4,20.455,50,11.0014,1
3,5,1,0,1,1,16.4,20.455,50,11.0014,18
3,6,1,0,1,3,16.4,20.455,54,11.0014,67
3,7,1,0,1,3,15.58,19.695,62,6.0032,208
3,8,1,0,1,3,14.76,18.18,73,7.0015,520
3,9,1,0,1,2,14.76,17.425,71,12.998,276
3,10,1,0,1,1,16.4,20.455,62,8.9981,133
3,11,1,0,1,1,16.4,20.455,58,11.0014,143
3,12,1,0,1,1,18.04,21.97,54,7.0015,179
3,13,1,0,1,1,18.86,22.725,47,15.0013,186
3,14,1,0,1,1,25.42,31.06,33,15.0013,192
3,15,1,0,1,1,24.6,31.06,35,19.0012,194
3,16,1,0,1,1,24.6,31.06,40,15.0013,283
3,17,1,0,1,1,23.78,27.275,43,12.998,539
3,18,1,0,1,1,22.96,26.515,46,11.0014,526
3,19,1,0,1,1,22.14,25.76,52,19.0012,335
3,20,1,0,1,1,21.32,25,52,11.0014,264
